heldout_fold,row_index,source_fp,flood_bin,flood_fraction,valid_pixels,flood_pixels,sar_path,flood_mask_path
fp4,178,fp3,5-10%,0.0820592249536107,65209,5351,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_28.tif
fp4,179,fp3,25-50%,0.2870792948179806,65515,18808,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_29.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_29.tif
fp4,180,fp3,5-10%,0.077880859375,65536,5104,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_30.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_30.tif
fp4,181,fp2,10-25%,0.1502532958984375,65536,9847,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_27_44.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_27_44.tif
fp4,182,fp2,10-25%,0.18609619140625,65536,12196,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_27_45.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_27_45.tif
fp4,183,fp2,5-10%,0.0511322021484375,65536,3351,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_27_47.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_27_47.tif
fp4,184,fp1,1-5%,0.0453948974609375,65536,2975,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_27_53.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_27_53.tif
fp4,185,fp1,5-10%,0.0858917236328125,65536,5629,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_27_54.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_27_54.tif
fp4,186,fp1,0-1%,0.0029144287109375,65536,191,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_27_55.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_27_55.tif
fp4,187,fp1,5-10%,0.064453125,65536,4224,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_27_56.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_27_56.tif
fp4,188,fp7,10-25%,0.2376251220703125,65536,15573,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_27_65.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_27_65.tif
fp4,189,fp7,5-10%,0.061370849609375,65536,4022,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_27_66.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_27_66.tif
fp4,190,fp7,5-10%,0.0511627197265625,65536,3353,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_27_68.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_27_68.tif
fp4,191,fp7,10-25%,0.171661376953125,65536,11250,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_27_69.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_27_69.tif
fp4,192,fp6,10-25%,0.16815551178096416,65487,11012,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_28_23.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_28_23.tif
fp4,193,fp3,10-25%,0.13933012893873503,65535,9131,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_28_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_28_24.tif
fp4,194,fp6,10-25%,0.13933012893873503,65535,9131,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_28_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_28_24.tif
fp4,195,fp3,>50%,0.629919502943549,58263,36701,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_28_26.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_28_26.tif
fp4,196,fp6,>50%,0.629919502943549,58263,36701,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_28_26.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_28_26.tif
fp4,197,fp3,5-10%,0.05945226845268132,65397,3888,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_28_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_28_28.tif
fp4,198,fp3,5-10%,0.07627843077392764,65510,4997,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_28_29.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_28_29.tif
fp4,199,fp2,10-25%,0.104583740234375,65536,6854,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_28_44.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_28_44.tif
fp4,200,fp2,10-25%,0.1421661376953125,65536,9317,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_28_45.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_28_45.tif
fp4,201,fp2,>50%,0.6554203624261484,65503,42932,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_28_46.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_28_46.tif
fp4,202,fp1,0-1%,0.007568359375,65536,496,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_28_54.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_28_54.tif
fp4,203,fp1,0-1%,0.0044403076171875,65536,291,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_28_55.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_28_55.tif
fp4,204,fp1,1-5%,0.0180206298828125,65536,1181,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_28_56.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_28_56.tif
fp4,205,fp1,10-25%,0.1323699951171875,65536,8675,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_28_57.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_28_57.tif
fp4,206,fp7,5-10%,0.0923004150390625,65536,6049,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_28_66.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_28_66.tif
fp4,207,fp7,5-10%,0.0890350341796875,65536,5835,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_28_67.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_28_67.tif
fp4,208,fp7,5-10%,0.0528411865234375,65536,3463,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_28_68.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_28_68.tif
fp4,209,fp5,25-50%,0.31180727306036454,65502,20424,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_29_14.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_29_14.tif
fp4,210,fp6,5-10%,0.07668702290076336,65500,5023,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_29_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_29_24.tif
fp4,211,fp3,>50%,0.6006269592476489,65395,39278,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_29_25.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_29_25.tif
fp4,212,fp6,>50%,0.6006269592476489,65395,39278,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_29_25.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_29_25.tif
fp4,213,fp3,10-25%,0.14164750156805353,9566,1355,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_29_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_29_28.tif
fp4,214,fp6,10-25%,0.14164750156805353,9566,1355,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_29_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_29_28.tif
fp4,215,fp3,5-10%,0.0934533801312376,65530,6124,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_29_30.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_29_30.tif
fp4,216,fp2,1-5%,0.0377197265625,65536,2472,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_29_44.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_29_44.tif
fp4,217,fp2,10-25%,0.1098480224609375,65536,7199,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_29_45.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_29_45.tif
fp4,218,fp1,5-10%,0.0565338134765625,65536,3705,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_29_54.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_29_54.tif
fp4,219,fp1,10-25%,0.119354248046875,65536,7822,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_29_55.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_29_55.tif
fp4,220,fp1,5-10%,0.0844879150390625,65536,5537,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_29_56.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_29_56.tif
fp4,221,fp1,10-25%,0.1774749755859375,65536,11631,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_29_57.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_29_57.tif
fp4,222,fp7,10-25%,0.127593994140625,65536,8362,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_29_67.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_29_67.tif
fp4,223,fp7,10-25%,0.170074462890625,65536,11146,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_29_68.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_29_68.tif
fp4,224,fp7,1-5%,0.0455780029296875,65536,2987,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_29_69.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_29_69.tif
fp4,225,fp7,5-10%,0.058013916015625,65536,3802,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_29_70.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_29_70.tif
fp4,226,fp7,5-10%,0.0581207275390625,65536,3809,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_29_71.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_29_71.tif
fp4,227,fp5,10-25%,0.1198577880859375,65536,7855,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_30_13.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_30_13.tif
fp4,228,fp5,25-50%,0.35111579204444854,65514,23003,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_30_14.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_30_14.tif
fp4,229,fp3,1-5%,0.02298146162095909,58743,1350,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_30_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_30_28.tif
fp4,230,fp6,1-5%,0.02298146162095909,58743,1350,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_30_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_30_28.tif
fp4,231,fp3,10-25%,0.24009395424836602,9792,2351,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_30_29.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_30_29.tif
fp4,232,fp6,10-25%,0.24009395424836602,9792,2351,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_30_29.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_30_29.tif
fp4,233,fp3,5-10%,0.0614013671875,65536,4024,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_30_30.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_30_30.tif
fp4,234,fp3,10-25%,0.12189833407137077,65489,7983,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_30_31.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_30_31.tif
fp4,235,fp3,25-50%,0.399145494773785,65535,26158,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_30_32.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_30_32.tif
fp4,236,fp3,5-10%,0.06860500610500611,65520,4495,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_30_33.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_30_33.tif
fp4,237,fp2,25-50%,0.25762939453125,65536,16884,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_30_44.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_30_44.tif
fp4,238,fp2,25-50%,0.27742673992673994,65520,18177,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_30_45.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_30_45.tif
fp4,239,fp2,>50%,0.6082491531113621,65534,39861,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_30_46.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_30_46.tif
fp4,240,fp2,25-50%,0.41088678295105985,65529,26925,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_30_47.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_30_47.tif
fp4,241,fp1,5-10%,0.0630102702620214,65529,4129,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_30_54.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_30_54.tif
fp4,242,fp1,0-1%,0.009246826171875,65536,606,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_30_55.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_30_55.tif
fp4,243,fp1,1-5%,0.012176513671875,65536,798,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_30_56.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_30_56.tif
fp4,244,fp1,0-1%,0.00616455078125,65536,404,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_30_57.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_30_57.tif
fp4,245,fp1,0-1%,0.00030517578125,65536,20,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/UAVSAR/tile_30_58.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp1/flood_mask/tile_30_58.tif
fp4,246,fp7,5-10%,0.0831146240234375,65536,5447,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_30_68.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_30_68.tif
fp4,247,fp7,1-5%,0.0345001220703125,65536,2261,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_30_69.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_30_69.tif
fp4,248,fp7,5-10%,0.086883544921875,65536,5694,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_30_70.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_30_70.tif
fp4,249,fp7,1-5%,0.0366973876953125,65536,2405,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_30_71.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_30_71.tif
fp4,250,fp7,1-5%,0.023345947265625,65536,1530,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_30_72.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_30_72.tif
fp4,251,fp5,10-25%,0.18885430018922053,65532,12376,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_31_13.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_31_13.tif
fp4,252,fp5,25-50%,0.2976911076443058,64100,19082,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_31_14.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_31_14.tif
fp4,253,fp5,1-5%,0.03211163416274378,65428,2101,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_31_15.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_31_15.tif
fp4,254,fp5,1-5%,0.04004216572965045,65456,2621,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_31_16.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_31_16.tif
